2025-07-09 22:14:10,922 - INFO - Data Ingestion started ..
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:58,979 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:58,993 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,005 - INFO - np.sum(w_aug) = 46.00000000000002
2025-07-09 22:16:59,005 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:59,010 - INFO - phi = array([0.        , 0.        , 0.        , 0.        , 3.10814747,
       0.        , 0.        , 6.52327501, 0.        , 0.        ,
       0.        , 0.75422998, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        , 1.39387376, 3.29669293, 0.        , 0.        ,
       1.54101297, 0.        , 5.70092294, 0.        , 5.61597526,
       5.20550914, 6.05275271, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.        ])
2025-07-09 22:16:59,015 - INFO - num_full_subsets = 1
2025-07-09 22:16:59,015 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:59,015 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:59,029 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,039 - INFO - np.sum(w_aug) = 46.00000000000002
2025-07-09 22:16:59,039 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:59,043 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        ,  1.43571615,
        1.91404119,  0.        ,  3.56831627,  0.        ,  0.        ,
        0.        ,  0.31488662,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -1.40852402,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  2.48242341,  0.        ,  2.49815981,
        2.26012917,  2.91984687,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.37563249])
2025-07-09 22:16:59,049 - INFO - num_full_subsets = 1
2025-07-09 22:16:59,049 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:59,049 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:59,063 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,073 - INFO - np.sum(w_aug) = 46.00000000000002
2025-07-09 22:16:59,074 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:59,078 - INFO - phi = array([0.        , 0.        , 0.        , 0.        , 0.07935379,
       0.87091419, 0.        , 0.7114993 , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.11681964, 0.        , 0.        , 0.        , 0.        ,
       0.13182237, 0.        , 0.        , 0.        , 0.        ,
       0.        , 0.        , 1.0937781 , 0.        , 0.        ,
       0.        , 0.        , 0.32820122, 0.        , 0.25971837,
       0.        , 0.73466801, 0.        , 0.        , 0.        ,
       0.        , 0.        , 0.        , 0.        , 0.        ,
       0.41497554])
2025-07-09 22:16:59,084 - INFO - num_full_subsets = 1
2025-07-09 22:16:59,084 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:59,084 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:59,098 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,106 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:59,106 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:59,110 - INFO - phi = array([ 0.        ,  0.        ,  0.        ,  0.        , -1.92058117,
        0.        ,  0.        , -5.83068613,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
       -1.79558027,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        , -1.36780961, -0.94525527,  0.        ,  0.        ,
       -1.07648137,  0.        , -2.70448013,  0.        , -2.68950031,
       -2.06383418, -3.67586582,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ])
2025-07-09 22:16:59,115 - INFO - num_full_subsets = 1
2025-07-09 22:16:59,116 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:59,116 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:59,130 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,139 - INFO - np.sum(w_aug) = 46.000000000000014
2025-07-09 22:16:59,140 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
2025-07-09 22:16:59,143 - INFO - phi = array([ 0.        ,  0.        , -1.45103845,  0.        ,  1.06164576,
       -2.50415376,  0.        ,  1.28842807,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        , -2.67149704,  0.        ,  0.        ,
        0.48149934,  0.        ,  1.86114214,  0.        ,  1.78790582,
        2.16247288,  1.41580218,  0.        ,  0.        ,  0.        ,
        0.        ,  0.        ,  0.        ,  0.        ,  0.        ,
        0.        ])
2025-07-09 22:16:59,149 - INFO - num_full_subsets = 1
2025-07-09 22:16:59,149 - INFO - remaining_weight_vector = array([0.15301406, 0.10438169, 0.08015022, 0.06568408, 0.05610516,
       0.04932321, 0.04429354, 0.04043615, 0.03740344, 0.03497464,
       0.03300303, 0.0313875 , 0.03005633, 0.0289575 , 0.02805258,
       0.02731285, 0.02671674, 0.02624803, 0.02589469, 0.02564807,
       0.02550234, 0.02545414])
2025-07-09 22:16:59,149 - INFO - num_paired_subset_sizes = 22
2025-07-09 22:16:59,164 - INFO - weight_left = 0.7674097178519277
2025-07-09 22:16:59,174 - INFO - np.sum(w_aug) = 46.00000000000002
2025-07-09 22:16:59,175 - INFO - np.sum(self.kernelWeights) = 1.0000000000000004
